,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Bank
4973,1.43222E+18,1.43195E+18,1.6303E+12,2021/08/30 07:47,200,,"@StandardBankZA 1. Did cash send on internet banking and didn't get the voucher number 2. Did instant EFT transactions online Both, didn't get OTP.",en,[],[],250681981,250681981,bade2b,Lukhele B,1,7,https://twitter.com/bade2b/status/1432218339330375680,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,,StandardBank
4972,1.43222E+18,1.43198E+18,1.6303E+12,2021/08/30 07:47,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Scandal #FamilyFeudAfrica @IAmSteveHarvey #ItCanBe #PureSave,en,"['familyfeudafrica', 'itcanbe', 'puresave']",[],395432438,395432438,tshololove,Tsholofelo Khambule,1,7,https://twitter.com/tshololove/status/1432218414794293252,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
4971,1.43222E+18,1.432E+18,1.6303E+12,2021/08/30 07:56,200,,@LawukaziMatt Standard bank 🤣🤣,en,[],[],1.38988E+18,1.38988E+18,Sarafin12732374,Sarafina,1,7,https://twitter.com/Sarafin12732374/status/1432220540115333122,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",,,,,StandardBank
4970,1.43222E+18,1.43198E+18,1.6303E+12,2021/08/30 07:56,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey House of zwide,de,[],[],7.37267E+17,7.37267E+17,Ntobekosya,NTOBEKO,1,7,https://twitter.com/Ntobekosya/status/1432220684877504513,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
4969,1.43222E+18,1.43222E+18,1.6303E+12,2021/08/30 08:03,200,,Debt Review Restructure Officer - Standard Bank - Gauteng  https://t.co/U7sfk8N09I #findwork #jobs,en,"['findwork', 'jobs']",[],1.29787E+18,1.29787E+18,Bhekala1,Bhekala,1,8,https://twitter.com/Bhekala1/status/1432222509538160641,['https://jobs.bhekala.co.za/news/debt-review-restructure-officer-standard-bank-gauteng?uid=133956'],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4968,1.43222E+18,1.43222E+18,1.6303E+12,2021/08/30 08:07,200,,Standard Bank Holiday weather today. Pissing down  https://t.co/xDZ8pVAH25,en,[],[],50572943,50572943,GashDoyle,Gary Doyle,1,8,https://twitter.com/GashDoyle/status/1432223531954319363,[],['https://pbs.twimg.com/tweet_video_thumb/E-BHtQWXoAgHtFt.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E-BHtQWXoAgHtFt.jpg,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4967,1.43222E+18,1.43198E+18,1.6303E+12,2021/08/30 08:13,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey #FamilyFuedSA  SCANDAL for the win 🤞 #FamilyFuedAfrica @IAmSteveHarvey  #ItCanBe  #PureSave,en,"['familyfuedsa', 'familyfuedafrica', 'itcanbe', 'puresave']",[],9.58393E+17,9.58393E+17,beau_johnson_09,Beaulande Johnson,1,8,https://twitter.com/beau_johnson_09/status/1432224941324316673,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
4966,1.43223E+18,1.43223E+18,1.6303E+12,2021/08/30 08:15,200,,"Another 4 sale in executions, 2 Standard Bank &amp; 2 ABSA bites the dust. These banks are aware that the increase in interest rates when clients default with payments are illegal, but still continue with execution without correcting such accounts which is the correct way to do.",en,[],[],1351106540,1351106540,interrec,Emerald van Zyl,1,8,https://twitter.com/interrec/status/1432225405189201920,[],[],0,,FALSE,153,5,72,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4965,1.43223E+18,1.43198E+18,1.6303E+12,2021/08/30 08:18,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Scandal,en,[],[],393870609,393870609,Malandanane,Thando landanane,1,8,https://twitter.com/Malandanane/status/1432226320759537664,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
4964,1.43223E+18,1.43223E+18,1.6303E+12,2021/08/30 08:20,200,,"@StandardBankZA is, there a way I can have my bank statement via email,?? Or app?",en,[],[],133851322,133851322,TheMuzinator,Muzitov Mlondovic,1,8,https://twitter.com/TheMuzinator/status/1432226700176277509,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4963,1.43223E+18,1.432E+18,1.6303E+12,2021/08/30 08:23,200,,@LawukaziMatt @StandardBankZA I'm sure they are the best bank ever the,en,[],[],1.01849E+18,1.01849E+18,Tshepo77692114,Tshepo Rozani,1,8,https://twitter.com/Tshepo77692114/status/1432227334560567296,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",,,,,StandardBank
4962,1.43223E+18,1.432E+18,1.6303E+12,2021/08/30 08:24,200,,@LawukaziMatt That must be @StandardBankZA they are the best bank ever they know our needs I've done lot of thing with them i know ngama R10 bayawakhiqiza awudingi ushintshi,en,[],[],1.01849E+18,1.01849E+18,Tshepo77692114,Tshepo Rozani,1,8,https://twitter.com/Tshepo77692114/status/1432227769673474049,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",,,,,StandardBank
4961,1.43223E+18,1.43198E+18,1.6303E+12,2021/08/30 08:25,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Standard bank,en,[],[],1.4241E+18,1.4241E+18,Hlongwa48841954,Hlongwane,1,8,https://twitter.com/Hlongwa48841954/status/1432227910958653441,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
4960,1.43223E+18,1.432E+18,1.6303E+12,2021/08/30 08:29,200,,@LawukaziMatt @TheRealMotase_ Standard Bank,en,[],[],8.92469E+17,8.92469E+17,J_swegga,Check my pinned tweet🙏🏽,1,8,https://twitter.com/J_swegga/status/1432228927729197062,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}, {'screen_name': 'TheRealMotase_', 'name': '♡MOTASE♡', 'id': '1362083065992986629'}]",,,,,StandardBank
4959,1.43223E+18,1.432E+18,1.63031E+12,2021/08/30 08:33,200,,@LawukaziMatt Standard bank,en,[],[],1.111E+18,1.111E+18,Karabo_modikeng,Karabo.,1,8,https://twitter.com/Karabo_modikeng/status/1432229906474283008,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",,,,,StandardBank
4958,1.43223E+18,1.43223E+18,1.63031E+12,2021/08/30 08:43,200,,Your week in payments: @StandardBankZA's model shifts to platform; New report reveals increased uptake of contactless #payments in SA townships and @juniperresearch shows instant payments will exceed  $28tn in 2026. Read more here:  https://t.co/PnzboFGy3g  https://t.co/LpEFfhenTv,en,['payments'],[],237188141,237188141,BankservAfrica,BankservAfrica,1,8,https://twitter.com/BankservAfrica/status/1432232522071658496,['https://bit.ly/3ys7rUX'],['https://pbs.twimg.com/media/E-BPzbRXEAE3uTP.png'],1,https://pbs.twimg.com/media/E-BPzbRXEAE3uTP.png,FALSE,3,0,2,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4957,1.43223E+18,1.43223E+18,1.63031E+12,2021/08/30 08:45,200,,It’s Standard Bank Zaka Monday on @Alexfm891. You could win 2.5k cash 💰. And a shop till you drop experience worth 10k at your local mall. Move to #StandardBankZakaMondays and reap the rewards. Enter here:  https://t.co/TrvyFtuOC5 #ItCanBe T&amp;C Apply  https://t.co/J6MX9zkLF5,en,"['standardbankzakamondays', 'itcanbe']",[],1.32701E+18,1.32701E+18,AlexFMRadio891,Alex FM Radio 891,1,8,https://twitter.com/AlexFMRadio891/status/1432232868122595331,['https://bit.ly/2VxRtdZ'],['https://pbs.twimg.com/media/E-BQM72XEAMHHob.jpg'],1,https://pbs.twimg.com/media/E-BQM72XEAMHHob.jpg,FALSE,1,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4956,1.43223E+18,1.432E+18,1.63031E+12,2021/08/30 08:49,200,,@LawukaziMatt Standard Bank,en,[],[],7.95836E+17,7.95836E+17,CptFreelancer,CptFreelancer,1,8,https://twitter.com/CptFreelancer/status/1432233920658030592,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",,,,,StandardBank
4955,1.43223E+18,1.43223E+18,1.63031E+12,2021/08/30 08:50,200,,"Global Finance has announced the Round One winners for the 2021 World’s Best Digital Banks Awards in Africa, in which Standard Bank Group has been selected for multiple awards across seven categories.  Read more:  https://t.co/AxhBGVGpwA  #ItCanBe  https://t.co/hH6xuhNyA1",en,['itcanbe'],[],2306162077,2306162077,stanbicug,Stanbic Bank Uganda,1,8,https://twitter.com/stanbicug/status/1432234170982572034,['https://www.standardbank.com/sbg/standard-bank-group/whats-happening/newsroom/standard-bank-wins-big-at-the-worlds-best-digital-banking-awards-2021'],['https://pbs.twimg.com/media/E-BQb31XsAEcUvr.jpg'],1,https://pbs.twimg.com/media/E-BQb31XsAEcUvr.jpg,FALSE,10,0,2,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4954,1.43223E+18,1.43195E+18,1.63031E+12,2021/08/30 08:51,200,,@StandardBankZA No OTP sms.  https://t.co/4Mc1hO2yBy,in,[],[],250681981,250681981,bade2b,Lukhele B,1,8,https://twitter.com/bade2b/status/1432234545953312768,[],['https://pbs.twimg.com/media/E-BRupGXoAIhD-M.jpg'],1,https://pbs.twimg.com/media/E-BRupGXoAIhD-M.jpg,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,,StandardBank
4953,1.43223E+18,1.43223E+18,1.63031E+12,2021/08/30 08:51,200,,"You claim to be working to revive the economy since 2015, but you have done almost nothing to reduce ""standard"" bank interest rates to businesses.  Do you really think you're serious?",en,[],[],93574893,93574893,Dr_Clandestine,Jonas 🕊,1,8,https://twitter.com/Dr_Clandestine/status/1432234627289202688,[],[],0,,FALSE,1,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4952,1.43224E+18,1.43195E+18,1.63031E+12,2021/08/30 08:54,200,,@StandardBankZA How would a cash send recipient  sign into your app if their not using it?? You are not giving me solutions here 😒,en,[],[],250681981,250681981,bade2b,Lukhele B,1,8,https://twitter.com/bade2b/status/1432235147336765442,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,,StandardBank
4951,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 08:56,200,,"New Offer Here🧐 ✅HP Elitebook 840 📌Intel Core i5 📌4GB RAM 500GB HDD 📌WiFi/Bluetooth/camera ✔slim and portable ✅ Backlight keyboard  Ksh 32,000 call 0704471591  #jalango Standard Bank Edgar Obare Linus SK Macharia Jimmy Wanjigi Raila Moses Kuria Betty Kyalo Eldoret  https://t.co/uIdiBXxFNy",en,['jalango'],[],1.14965E+18,1.14965E+18,Inventors202,Inventors computer solutions🇰🇪,1,8,https://twitter.com/Inventors202/status/1432235855004016647,[],"['https://pbs.twimg.com/media/E-BS3YYXsAA0nw9.jpg', 'https://pbs.twimg.com/media/E-BS4UpWQAENMpV.jpg', 'https://pbs.twimg.com/media/E-BS5VvX0AUrPNQ.jpg', 'https://pbs.twimg.com/media/E-BS6LdXIAIbXd9.jpg']",1,https://pbs.twimg.com/media/E-BS3YYXsAA0nw9.jpg,FALSE,5,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4950,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:00,200,,"Lúcia Bié é mais uma vencedora do concurso Adira, Transacione e Ganhe do Standard Bank. Lúcia é cliente do Standard Bank há 15 anos,  através de transações que realizou usando o serviço Quiq ganhou um prémio de 10 mil meticais.  #StandardBank  #AdiraTransaccioneGanhe #ÉPossível  https://t.co/R1nw6F0uwS",pt,"['standardbank', 'adiratransaccioneganhe', 'épossível']",[],8.52131E+17,8.52131E+17,StandardBankMZ,Standard Bank MZ,1,9,https://twitter.com/StandardBankMZ/status/1432236693202128899,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1432235457937555456/pu/img/qLcWgoTYMuAQWv8v.jpg,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4949,1.43224E+18,1.43198E+18,1.63031E+12,2021/08/30 09:01,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey #FamilyFeudAfrica @IAmSteveHarvey  #ItCanBe #PureSave  SCANDAL FAMILY ❤️,en,"['familyfeudafrica', 'itcanbe', 'puresave']",[],1.24382E+18,1.24382E+18,Rekha30462613,Rekha,1,9,https://twitter.com/Rekha30462613/status/1432236926413774854,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
4948,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:01,200,,"End Month Offer Apa 🔥🔥 ✅HP 820 📌Intel Core i5 📌4GB RAM 500GB HDD 📌WiFi/Bluetooth/camera ✔slim and portable ✅ Backlight keyboard  Ksh 29,000 call 0704471591  #jalango Standard Bank Edgar Obare Linus SK Macharia  Jimmy Wanjigi Raila Moses Kuria Betty Kyalo Eldoret  https://t.co/7JEeer2MfV",en,['jalango'],[],1.14965E+18,1.14965E+18,Inventors202,Inventors computer solutions🇰🇪,1,9,https://twitter.com/Inventors202/status/1432236929156739074,[],"['https://pbs.twimg.com/media/E-BT2PZXMAE_2rG.jpg', 'https://pbs.twimg.com/media/E-BT3IzXoAQwW91.jpg', 'https://pbs.twimg.com/media/E-BT3_qX0AMp5xB.jpg', 'https://pbs.twimg.com/media/E-BT4y5XsAMAr0e.jpg']",1,https://pbs.twimg.com/media/E-BT2PZXMAE_2rG.jpg,FALSE,1,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4947,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:02,200,,"Did you know that KVV Inc is on the bond registration panel of : ABSA Bank Ltd, FirstRand Bank Ltd, Nedbank Ltd, The Standard Bank of South Africa Ltd and SA Home Loans. #PropertyLaw101 #KVVTraining  https://t.co/wyyJq732ut",en,"['propertylaw101', 'kvvtraining']",[],7.66632E+17,7.66632E+17,KVVInc,Kapp Van Wyk Van Zyl,1,9,https://twitter.com/KVVInc/status/1432237154902609925,[],['https://pbs.twimg.com/media/E-BUGZpWYAA94fL.png'],1,https://pbs.twimg.com/media/E-BUGZpWYAA94fL.png,FALSE,1,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4946,1.43224E+18,1.43223E+18,1.63031E+12,2021/08/30 09:03,200,,@StandardBankZA How?,und,[],[],133851322,133851322,TheMuzinator,Muzitov Mlondovic,1,9,https://twitter.com/TheMuzinator/status/1432237494410559490,[],[],0,,FALSE,0,2,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,,StandardBank
4945,1.43224E+18,1.432E+18,1.63031E+12,2021/08/30 09:03,200,,@LawukaziMatt Standard bank,en,[],[],555216334,555216334,LesibaHorns,Mr Plumber 👷🏾‍♂️🛠️🇿🇦,1,9,https://twitter.com/LesibaHorns/status/1432237627407802372,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",,,,,StandardBank
4944,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:03,200,,Debt Review Restructure Officer - Standard Bank - Gauteng  https://t.co/OHKdiIKZWa #resume #jobs,en,"['resume', 'jobs']",[],1.29787E+18,1.29787E+18,Bhekala1,Bhekala,1,9,https://twitter.com/Bhekala1/status/1432237647351754753,['https://jobs.bhekala.co.za/news/debt-review-restructure-officer-standard-bank-gauteng?uid=133976'],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4943,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:04,200,,"End Month Offer 💥💥 💎HP Notebook 15 💎Intel Core i3 💎4GB RAM 500GB HDD 💎15 inches Screen 💎WiFi/webcam/BT 💎Windows 10 ✅We deliver country wide  Ksh 25,000 ☎️ 0704471591  #jalango Standard Bank Edgar Obare Linus SK Macharia Jimmy Wanjigi Raila Moses Kuria Betty Kyalo Eldoret  https://t.co/IMQHRhMY8J",en,['jalango'],[],1.14965E+18,1.14965E+18,Inventors202,Inventors computer solutions🇰🇪,1,9,https://twitter.com/Inventors202/status/1432237725642547202,[],"['https://pbs.twimg.com/media/E-BUkIbXIAEUgg0.jpg', 'https://pbs.twimg.com/media/E-BUlBXWYAU163_.jpg', 'https://pbs.twimg.com/media/E-BUl0wWQAANWRt.jpg', 'https://pbs.twimg.com/media/E-BUmqiXoAIpbHy.jpg']",1,https://pbs.twimg.com/media/E-BUkIbXIAEUgg0.jpg,FALSE,3,1,2,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4942,1.43224E+18,1.4181E+18,1.63031E+12,2021/08/30 09:06,200,,@KATZKATZ17 @StandardBankZA You must have R10 or more in order to claim,en,[],[],888184770,888184770,kgale_Za,📀 Ngwato,1,9,https://twitter.com/kgale_Za/status/1432238156221489155,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'KATZKATZ17', 'name': 'Katz', 'id': '1195820549626302472'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,,StandardBank
4941,1.43224E+18,1.432E+18,1.63031E+12,2021/08/30 09:09,200,,@LawukaziMatt Yesterday standard Bank gave 400 yadi R20 neokare nka screamer,en,[],[],1.28597E+18,1.28597E+18,KeMahlako,Kgadi ya Dinoko🍯❤️,1,9,https://twitter.com/KeMahlako/status/1432239127165120516,[],[],0,,FALSE,8,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'LawukaziMatt', 'name': 'MaTT_***', 'id': '188218548'}]",,,,,StandardBank
4940,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:15,200,,@StandardBankZA   I want to apply for smart card ID.....,en,[],[],387597743,387597743,4Mxolisi,MXOLISI,1,9,https://twitter.com/4Mxolisi/status/1432240455513780224,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4939,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:15,200,,FIRST NATIONAL STANDARD BANK OF AMALGMATED CAPITECs,en,[],[],1.10944E+18,1.10944E+18,Impicabadala_,Impicabadala,1,9,https://twitter.com/Impicabadala_/status/1432240637169053696,[],[],0,,FALSE,0,0,0,https://twitter.com/_Mashudu_M/status/1432034482702491651,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4938,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:19,200,,Was it Standard Bank?,en,[],[],1.20377E+18,1.20377E+18,_Ndapandula_,😎Meme Wii Hacauchus🥔,1,9,https://twitter.com/_Ndapandula_/status/1432241589691330561,[],[],0,,FALSE,3,1,0,https://twitter.com/uzobaGrand/status/1432240030521638913,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4937,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:24,200,,@StandardBankZA I tried to grow my money by saving it in my investment account where I thought it was safe but it was stolen in my notice deposit account. Because one of your stuff member authorized the payment without my permission #itcanttbe I want my money back.,en,['itcanttbe'],[],461947952,461947952,MabasoIan,Ian Mabaso,1,9,https://twitter.com/MabasoIan/status/1432242706965843970,[],[],0,,FALSE,1,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,,StandardBank
4936,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:24,200,,It’s  Standard Bank Zaka Monday on @JOZIFM. You could win 2.5k cash 💰. And a shop till you drop experience worth 10k at your local mall. Move to ##StandardBankZakaMondays and reap the rewards. Enter here:  https://t.co/BBm9Idxhnx  #ItCanBe T&amp;C Apply  https://t.co/pGMGOFTnFH,en,"['standardbankzakamondays', 'itcanbe']",[],743582792,743582792,jozifm,Jozi FM,1,9,https://twitter.com/jozifm/status/1432242915087167489,['https://bit.ly/2VxRtdZ'],['https://pbs.twimg.com/media/E-BZFxAWYAAosoc.png'],1,https://pbs.twimg.com/media/E-BZFxAWYAAosoc.png,FALSE,13,2,2,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4935,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:26,200,,@Edijana_lucky @StandardBankZA @Linda_Stouffe Lucky you someone of us have been robbed by this bank its two weeks now. I will never recommend standard-bank to anyone @SBGroup @StandardBankArt,en,[],[],461947952,461947952,MabasoIan,Ian Mabaso,1,9,https://twitter.com/MabasoIan/status/1432243390587019264,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'Edijana_lucky', 'name': 'Edijana Lucky', 'id': '1323885406493040641'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'Linda_Stouffe', 'name': 'Linda Stouffer', 'id': '716719999080140801'}]",,,,,StandardBank
4934,1.43224E+18,1.43224E+18,1.63031E+12,2021/08/30 09:29,200,,@StandardBankZA does it have to take you almost a week to email a client a copy of a title deed? Aowa ruri,en,[],[],8.83246E+17,8.83246E+17,KaraboAshlerm,Karabo Moreroa,1,9,https://twitter.com/KaraboAshlerm/status/1432244083372740608,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4933,1.43224E+18,1.43118E+18,1.63031E+12,2021/08/30 09:32,200,,"@StandardBankZA No i ddnt, and calling fourways for help is useless, been a month without a banker, but i am paying service fee, logged a query still nl help",en,[],[],1339158972,1339158972,tebogo_jacob,tebogo jacob,1,9,https://twitter.com/tebogo_jacob/status/1432244866566721538,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,,StandardBank
4932,1.43225E+18,1.43225E+18,1.63031E+12,2021/08/30 09:41,200,,"@StandardBankZA Absolutely disgusted by the service Standard Bank has given me for the past five years. They hold a huge cession on a policy, then take three weeks of arguing to get them to release some of the cession.",en,[],[],1.12817E+18,1.12817E+18,GonnieMonteiro,Gonnie Monteiro,1,9,https://twitter.com/GonnieMonteiro/status/1432247054437396483,[],[],0,,FALSE,1,2,1,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
4931,1.43225E+18,1.43225E+18,1.63031E+12,2021/08/30 09:44,200,,"I owe them 1/10th of the cession that have over me! It will be settled in December! Never again! I have moved to @FNBSA and the immediately offered me an overdraft , facilities etc to expand my fleet. @StandardBankZA nothing for five years!!",en,[],[],1.12817E+18,1.12817E+18,GonnieMonteiro,Gonnie Monteiro,1,9,https://twitter.com/GonnieMonteiro/status/1432247742043234304,[],[],0,,FALSE,1,0,1,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
