id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1420531213396238336,1420364339761106946,2021-07-29 01:46:48 Namibia Standard Time,2021-07-29,01:46:48,+0200,3040412974,greenkleensa,Matome Kgofelo,,@NdzaviDerrick I still can't forgive Standard bank for offering me a loan when I didn't need it and declined when I needed it. I left them.,en,[],[],[],0,0,10,[],[],https://twitter.com/greenkleensa/status/1420531213396238336,False,,0,,,,,,,,"[{'screen_name': 'NdzaviDerrick', 'name': 'Ndzavi Derrick .CBA', 'id': '64991683'}]",,,,
1420522460647198720,1420522460647198720,2021-07-29 01:12:01 Namibia Standard Time,2021-07-29,01:12:01,+0200,37650329,luckylefty99,The Benjamin$$,,"My aunt experienced a similar incident a few years back except this was with Standard Bank, all the money in her savings account vanished without a trace and nobody from Standard Bank knows what happened to it.🙄🙄",en,[],[],[],0,0,0,[],[],https://twitter.com/LuckyLefty99/status/1420522460647198720,False,https://twitter.com/insightfactor/status/1420325434672177157,0,,,,,,,,[],,,,
1420521420992520193,1420521420992520193,2021-07-29 01:07:53 Namibia Standard Time,2021-07-29,01:07:53,+0200,1297865937262174211,bhekala1,Bhekala,,Scrum Master - Standard Bank - Gauteng  https://t.co/SfSu25Sdhk #joblinks #resume,en,[],['https://jobs.bhekala.co.za/news/scrum-master-standard-bank-gauteng?uid=119372'],[],0,0,0,"['joblinks', 'resume']",[],https://twitter.com/Bhekala1/status/1420521420992520193,False,,0,,,,,,,,[],,,,
1420512336536915970,1420497267329486853,2021-07-29 00:31:47 Namibia Standard Time,2021-07-29,00:31:47,+0200,985468437043478529,glocky_boi,Izzy.Basse,,@venus_smuggler 😦 What the the other two banks ABSA and standard bank,en,[],[],[],0,0,0,[],[],https://twitter.com/Glocky_boi/status/1420512336536915970,False,,0,,,,,,,,"[{'screen_name': 'venus_smuggler', 'name': '𝑴𝒂𝒍𝒂𝒊𝒌𝒂 𝑴𝒂𝒃𝒂𝒔𝒐', 'id': '3009650483'}]",,,,
1420506320877260802,1420506320877260802,2021-07-29 00:07:53 Namibia Standard Time,2021-07-29,00:07:53,+0200,1297865937262174211,bhekala1,Bhekala,,Scrum Master - Standard Bank - Gauteng  https://t.co/yQr0tayLJh #resume #findwork,en,[],['https://jobs.bhekala.co.za/news/scrum-master-standard-bank-gauteng?uid=119352'],[],0,0,0,"['resume', 'findwork']",[],https://twitter.com/Bhekala1/status/1420506320877260802,False,,0,,,,,,,,[],,,,
1420504173158797318,1420504173158797318,2021-07-28 23:59:21 Namibia Standard Time,2021-07-28,23:59:21,+0200,1331642421558571012,ndlozi_mbali,🙏🏾RT My Pinned Tweet🙏🏾 🌈🏳️🌈,,Buy your ticket and find out why we are nominated for the Standard Bank Ovation Award.  https://t.co/aVgU6eYcIQ…  Follow this link to get your tickets and watch from the comfort of your home. #BBNaija #BeKindHeartedToday #StandardBankArt  https://t.co/CrbNDYzBa8,en,[],['http://nationalartsfestival.co.za/show/izibazi-z'],"['https://pbs.twimg.com/media/E7alANvXEAIeK3p.jpg', 'https://pbs.twimg.com/media/E7alAN3WEAQ45Ej.jpg']",0,0,2,"['bbnaija', 'bekindheartedtoday', 'standardbankart']",[],https://twitter.com/ndlozi_mbali/status/1420504173158797318,False,,1,https://pbs.twimg.com/media/E7alANvXEAIeK3p.jpg,,,,,,,[],,,,
1420492814861881355,1420492813305790464,2021-07-28 23:14:13 Namibia Standard Time,2021-07-28,23:14:13,+0200,1291182039102873600,cryptokj2,cryptokj,,2) And a previous article that's related. Standard Bank &amp; @traydstream.   #XDC    https://t.co/mjpfMGnrET,en,"[{'screen_name': 'traydstream', 'name': 'traydstream', 'id': '875652229985738752'}]",['https://www.finextra.com/pressarticle/85360/standard-bank-goes-live-on-traydstream-platform'],[],1,1,18,['xdc'],[],https://twitter.com/cryptokj2/status/1420492814861881355,False,,0,,,,,,,,[],,,,
1420491573914112004,1420491573914112004,2021-07-28 23:09:17 Namibia Standard Time,2021-07-28,23:09:17,+0200,1297865937262174211,bhekala1,Bhekala,,Scrum Master - Standard Bank - Gauteng  https://t.co/UW4qOqIvvN #CV #jobs,en,[],['https://jobs.bhekala.co.za/news/scrum-master-standard-bank-gauteng?uid=119332'],[],0,0,0,"['cv', 'jobs']",[],https://twitter.com/Bhekala1/status/1420491573914112004,False,,0,,,,,,,,[],,,,
1420491572639064066,1420491572639064066,2021-07-28 23:09:17 Namibia Standard Time,2021-07-28,23:09:17,+0200,418107992,mthokozisizulu,Mntw. Mthokozisi Zulu,,"We received a Standard Bank Ovation Award! ❤️Thank you @StandardBankArt &amp; @artsfestival  🙏🏾 @mpume_ngwenya  &amp; @Kwan91861656 my amazing cast, congratulations! Thank you to my crew and everyone that made FED possible.",en,"[{'screen_name': 'standardbankart', 'name': 'standard bank arts', 'id': '115632296'}, {'screen_name': 'artsfestival', 'name': 'nationalartsfestival', 'id': '20868135'}, {'screen_name': 'mpume_ngwenya', 'name': 'mandlovu*', 'id': '441698397'}, {'screen_name': 'kwan91861656', 'name': 'kwandimathonsi', 'id': '1281264391942475782'}]",[],[],0,0,3,[],[],https://twitter.com/MthokozisiZulu/status/1420491572639064066,False,https://twitter.com/artsfestival/status/1420389591618625540,0,,,,,,,,[],,,,
1420491566683090945,1420491566683090945,2021-07-28 23:09:15 Namibia Standard Time,2021-07-28,23:09:15,+0200,2357828917,gtaolover,𝘼𝙎𝙃𝘼𝙄𝙍𝙆 𝙎𝙏𝙍𝙀𝘼𝙈𝙄𝙉𝙂,,【GTAO】パシフィック銀行強盗準備「バイク」 レクトロをサンドキングで運ぶよ！ （ネタプレイ編）Pacific Standard Bank Heist - Bikes Setup【PS4】  https://t.co/Pb6dDcm0kG #GTA5,ja,[],['https://youtu.be/vTLLnEmBAxw'],[],0,0,0,['gta5'],[],https://twitter.com/GTAOLOVER/status/1420491566683090945,False,,0,,,,,,,,[],,,,
1420482777842163714,1420325434672177157,2021-07-28 22:34:20 Namibia Standard Time,2021-07-28,22:34:20,+0200,346578575,cnkymodisha,CnkyModisha,,@Simpaas @insightfactor Standard bank paid my money back  After 48 hours of reporting that I was robbed at ATM,en,[],[],[],0,0,0,[],[],https://twitter.com/cnkymodisha/status/1420482777842163714,False,,0,,,,,,,,"[{'screen_name': 'Simpaas', 'name': 'theorist', 'id': '353883589'}, {'screen_name': 'insightfactor', 'name': 'The Insight Factor', 'id': '1319654402966364166'}]",,,,
1420480298928590848,1420276258416611328,2021-07-28 22:24:29 Namibia Standard Time,2021-07-28,22:24:29,+0200,1220645219818975232,no1feministfan,#Feminist Icons,,@MbuyiseniNdlozi @dmandisi Waiting for Standard Bank Joy of Jazz 2021 like this...,en,[],[],[],0,0,0,[],[],https://twitter.com/No1FeministFan/status/1420480298928590848,False,,0,,,,,,,,"[{'screen_name': 'MbuyiseniNdlozi', 'name': 'Mbuyiseni Ndlozi', 'id': '454904118'}, {'screen_name': 'dmandisi', 'name': 'Mandisi Dyantyis', 'id': '853207814'}]",,,,
1420476374289195010,1420476374289195010,2021-07-28 22:08:53 Namibia Standard Time,2021-07-28,22:08:53,+0200,1297865937262174211,bhekala1,Bhekala,,Scrum Master - Standard Bank - Gauteng  https://t.co/1lV2K1PJKA #jobs #CV,en,[],['https://jobs.bhekala.co.za/news/scrum-master-standard-bank-gauteng?uid=119312'],[],0,0,0,"['jobs', 'cv']",[],https://twitter.com/Bhekala1/status/1420476374289195010,False,,0,,,,,,,,[],,,,
1420470673512742914,1420470673512742914,2021-07-28 21:46:14 Namibia Standard Time,2021-07-28,21:46:14,+0200,1256156263580405761,zwotea_t,🍃𝒵𝓌❀𝓉𝑒𝒶 •★𝒯𝑒𝓃𝒹𝒶𝓃𝒾 🎀,,Standard bank 😭💔😪🚮🚮Customer care services are really horrible like today l was in a line from 12:00 to 16:00 just to collect a mere bank card 😭💔😩🥲.Yoh please @StandardBankZA fix your Thohoyandou branch . #standardbank #GomoraMzanzi #gladys #cassper  https://t.co/haD8fLXd4j,en,"[{'screen_name': 'standardbankza', 'name': 'standardbankza', 'id': '56980888'}]",[],['https://pbs.twimg.com/media/E7aGi2gWUAoRS1F.jpg'],1,0,0,"['standardbank', 'gomoramzanzi', 'gladys', 'cassper']",[],https://twitter.com/zwotea_t/status/1420470673512742914,False,,1,https://pbs.twimg.com/media/E7aGi2gWUAoRS1F.jpg,,,,,,,[],,,,
1420469994140413958,1420469994140413958,2021-07-28 21:43:32 Namibia Standard Time,2021-07-28,21:43:32,+0200,1419571019698917378,mmo_officesmoz,MMO_OfficesMoz,,Still a big mystery! #standardbank,en,[],[],[],0,0,1,['standardbank'],[],https://twitter.com/MMO_OfficesMoz/status/1420469994140413958,False,https://twitter.com/zitamarnews/status/1420033392352153605,0,,,,,,,,[],,,,
1420466326393528326,1420464446896488451,2021-07-28 21:28:57 Namibia Standard Time,2021-07-28,21:28:57,+0200,1425810968,fgungulo,Mabejane,,"@Mrs_libraa Na Av. De Trabalho, perto da Romos em direção a quem vai ao Standard Bank ou G4S",pt,[],[],[],1,0,0,[],[],https://twitter.com/FGungulo/status/1420466326393528326,False,,0,,,,,,,,"[{'screen_name': 'Mrs_libraa', 'name': 'Mamaçota❤️', 'id': '703534843'}]",,,,
1420465011273654274,1420465011273654274,2021-07-28 21:23:44 Namibia Standard Time,2021-07-28,21:23:44,+0200,1066544490,stitchious,Sizwesihle Mavuso,,"You wanted FNB, Standard Bank, Absa or Nedbank to process R350?",en,[],[],[],0,0,0,[],[],https://twitter.com/stitchious/status/1420465011273654274,False,https://twitter.com/NhlakesR0s3/status/1420463775346536461,0,,,,,,,,[],,,,
1420460346083528712,1420460346083528712,2021-07-28 21:05:12 Namibia Standard Time,2021-07-28,21:05:12,+0200,831535045743632388,sphiwe_100,SPHIWE,,Blocked my standard bank account due to security reasons . I have to go into the bank tomorrow in order to replace my card &amp; I just realised I misplaced my id book😭😭😭😭,en,[],[],[],0,0,0,[],[],https://twitter.com/Sphiwe_100/status/1420460346083528712,False,,0,,,,,,,,[],,,,
1420459828867125259,1420459828867125259,2021-07-28 21:03:08 Namibia Standard Time,2021-07-28,21:03:08,+0200,1248366341234491394,bandeziasavela,Asavela Bandezi,,Standard Bank Group: Bursaries 2022  https://t.co/Yah9x0NgDB,en,[],['https://www.studentroom.co.za/standard-bank-group-bursaries-2022/'],[],0,0,0,[],[],https://twitter.com/BandeziAsavela/status/1420459828867125259,False,,0,,,,,,,,[],,,,
1420455950994059264,1420422061948764161,2021-07-28 20:47:44 Namibia Standard Time,2021-07-28,20:47:44,+0200,1405130855232589832,coindcx_cares,CoinDCX Cares,,"@kifayatigyaan Hi Ashish, our team is working actively to bring back the UPI facility. You can use the Standard Bank Deposit option on CoinDCX Pro App/Web if your deposit amount is higher than INR 2 lacs. Meanwhile, you can use MobiKwik deposit to make a deposit for any smaller denomination.",en,[],[],[],0,0,0,[],[],https://twitter.com/CoinDCX_Cares/status/1420455950994059264,False,,0,,,,,,,,"[{'screen_name': 'kifayatigyaan', 'name': 'Ashish Ganguli', 'id': '117456385'}]",,,,
1420453814293778433,1420453814293778433,2021-07-28 20:39:14 Namibia Standard Time,2021-07-28,20:39:14,+0200,2357828917,gtaolover,𝘼𝙎𝙃𝘼𝙄𝙍𝙆 𝙎𝙏𝙍𝙀𝘼𝙈𝙄𝙉𝙂,,【GTAO】 パシフィック銀行強盗エリートチャレンジ The Pacific Standard Bank Job Heist Elite Challenge - FINALOOP 【PS4】  https://t.co/dbOz3ju50G #GTA5,ja,[],['https://youtu.be/BTZQZIemJ-A'],[],0,0,0,['gta5'],[],https://twitter.com/GTAOLOVER/status/1420453814293778433,False,,0,,,,,,,,[],,,,
1420451198671458304,1420321356147789825,2021-07-28 20:28:51 Namibia Standard Time,2021-07-28,20:28:51,+0200,28290640,allhail,Hayley Venter,,@TaraDomOs I have to say I’ve done the new ID at Standard Bank and that was seamless!,en,[],[],[],0,0,1,[],[],https://twitter.com/allhail/status/1420451198671458304,False,,0,,,,,,,,"[{'screen_name': 'TaraDomOs', 'name': 'jetsundolma', 'id': '1218493035388067842'}]",,,,
1420449656799117315,1420432483456323597,2021-07-28 20:22:43 Namibia Standard Time,2021-07-28,20:22:43,+0200,2720141171,mathivhamzamo1,Mathivha Mzamo,,@sufficient_love Standard bank African bank,en,[],[],[],0,0,1,[],[],https://twitter.com/MathivhaMzamo1/status/1420449656799117315,False,,0,,,,,,,,"[{'screen_name': 'sufficient_love', 'name': '𝕋𝕙𝕒𝕟𝕜𝕗𝕦𝕝😇', 'id': '518844599'}]",,,,
1420448125546815495,1420448125546815495,2021-07-28 20:16:38 Namibia Standard Time,2021-07-28,20:16:38,+0200,840970973146947585,meujwara_ju,Fabulous Meu Jwara,,Happened to my mom and she moved her account to Standard bank immediately. Bayajwayelana eFNB,en,[],[],[],0,0,1,[],[],https://twitter.com/MeuJwara_Ju/status/1420448125546815495,False,https://twitter.com/shaunsst/status/1420425275389710342,0,,,,,,,,[],,,,
1420446217750949890,1420446217750949890,2021-07-28 20:09:03 Namibia Standard Time,2021-07-28,20:09:03,+0200,1297865937262174211,bhekala1,Bhekala,,Scrum Master - Standard Bank - Gauteng  https://t.co/CYMaI2x03o #CV #jobs,en,[],['https://jobs.bhekala.co.za/news/scrum-master-standard-bank-gauteng?uid=119292'],[],0,0,0,"['cv', 'jobs']",[],https://twitter.com/Bhekala1/status/1420446217750949890,False,,0,,,,,,,,[],,,,
1420445146227822604,1420435027222044674,2021-07-28 20:04:48 Namibia Standard Time,2021-07-28,20:04:48,+0200,1360409003025715201,mandah26922638,Mandah,,@Ngaziii Standard Bank and FNB are number 1 these days,en,[],[],[],1,0,1,[],[],https://twitter.com/Mandah26922638/status/1420445146227822604,False,,0,,,,,,,,"[{'screen_name': 'Ngaziii', 'name': 'Ngazii', 'id': '886481121990635520'}]",,,,
1420434219558481925,1420306803389251587,2021-07-28 19:21:22 Namibia Standard Time,2021-07-28,19:21:22,+0200,34577268,carolinedewet,Caroline de Wet,,"@YayaOfTroy @TheOtheMichaelJ I’ve just been to hell and back with Standard Bank bond grant, so many issues and mistakes but congratulations to your daughter I’m sure her transaction will be smooth going. Well done on getting into the property market. It is so crucial in building wealth. 🏚",en,[],[],[],1,0,1,[],[],https://twitter.com/carolinedewet/status/1420434219558481925,False,,0,,,,,,,,"[{'screen_name': 'YayaOfTroy', 'name': 'Geraldine Harris', 'id': '192867263'}, {'screen_name': 'TheOtheMichaelJ', 'name': 'Michael Theunissen', 'id': '230465127'}]",,,,
1420431631890976772,1420431626513829897,2021-07-28 19:11:06 Namibia Standard Time,2021-07-28,19:11:06,+0200,1046868962506563586,_finnovex,FINNOVEX,,📌 Meet your Panellists: Dr. Bongani Andy Mabaso || Chief Information Officer at Standard Bank Group (@SBGroup )  Albert Yirenchi Danquah || Chief Information Security Officer (CISO) at Stanbic IBTC Bank (@StanbicIBTC ),en,"[{'screen_name': 'sbgroup', 'name': 'standard bank group', 'id': '2515048741'}, {'screen_name': 'stanbicibtc', 'name': 'stanbic ibtc', 'id': '711853548'}]",[],[],1,0,0,[],[],https://twitter.com/_Finnovex/status/1420431631890976772,False,,0,,,,,,,,[],,,,
1420431203987910658,1420431203987910658,2021-07-28 19:09:24 Namibia Standard Time,2021-07-28,19:09:24,+0200,2357828917,gtaolover,𝘼𝙎𝙃𝘼𝙄𝙍𝙆 𝙎𝙏𝙍𝙀𝘼𝙈𝙄𝙉𝙂,,【GTAO】パシフィック銀行強盗(パシフィナ) ディンギー乗ってゴールまで遊んでたらノスタルジックな世界に突入 Pacific Standard Bank Heist - FINALE 【PS4】  https://t.co/L06KbNF3Hj #GTA5,ja,[],['https://youtu.be/6ujn4562PXM'],[],0,0,0,['gta5'],[],https://twitter.com/GTAOLOVER/status/1420431203987910658,False,,0,,,,,,,,[],,,,
1420431069069910019,1420431069069910019,2021-07-28 19:08:51 Namibia Standard Time,2021-07-28,19:08:51,+0200,1297865937262174211,bhekala1,Bhekala,,Scrum Master - Standard Bank - Gauteng  https://t.co/xqg72dOP0c #joblinks #findwork,en,[],['https://jobs.bhekala.co.za/news/scrum-master-standard-bank-gauteng?uid=119272'],[],0,0,0,"['joblinks', 'findwork']",[],https://twitter.com/Bhekala1/status/1420431069069910019,False,,0,,,,,,,,[],,,,
1420428154804580352,1420428154804580352,2021-07-28 18:57:17 Namibia Standard Time,2021-07-28,18:57:17,+0200,728105970,digitalstreetza,Digital Street,,OneFarm Share distributes more than 80 tons of food to KZN unrest relief / rebuilding?  https://t.co/yGQEqJUbRg  --- @StandardBankZA #StandardBank #OneFarmShare #UnrestSA #Donation #Relief #Rebuilding #NonProfit #SouthAfrica  https://t.co/bXMGAPxrYE,en,"[{'screen_name': 'standardbankza', 'name': 'standardbankza', 'id': '56980888'}]",['https://www.digitalstreetsa.com/onefarm-share-distributes-more-than-80-tons-of-food-to-kzn-unrest-relief-rebuilding/'],['https://pbs.twimg.com/media/E7Zf0DPWUAY1l_x.jpg'],0,0,0,"['standardbank', 'onefarmshare', 'unrestsa', 'donation', 'relief', 'rebuilding', 'nonprofit', 'southafrica']",[],https://twitter.com/DigitalStreetZA/status/1420428154804580352,False,,1,https://pbs.twimg.com/media/E7Zf0DPWUAY1l_x.jpg,,,,,,,[],,,,
1420426285424250883,1420335132972617729,2021-07-28 18:49:51 Namibia Standard Time,2021-07-28,18:49:51,+0200,387311182,kmkoekemoer,kgotatso Koekemoer,,"@siphephelo18 @Mkay_Azania @StandardBankZA @deft_pr that's what happened to me, i applied for credit card but i only qualified for 1000 kere 1tao, but i went to standard bank they gave me 15000tao, but im still with Absa",en,[],[],[],0,0,1,[],[],https://twitter.com/KMKoekemoer/status/1420426285424250883,False,,0,,,,,,,,"[{'screen_name': 'siphephelo18', 'name': 'The Mulla', 'id': '47911424'}, {'screen_name': 'Mkay_Azania', 'name': '⚪Beware the wedge driver⚫OR Tambo', 'id': '178043150'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'deft_pr', 'name': 'Deft PR', 'id': '910442771944759296'}]",,,,
1420425139171196929,1420393859293466638,2021-07-28 18:45:18 Namibia Standard Time,2021-07-28,18:45:18,+0200,1188157056584282112,hbar_to_moon,$HBAR to the Moon,,@dangerfish1972 @hedera Based on my personal research. EMTECH already building CBDC on Hedera and hedera is part of IWA whose participants are actively building CBDCs as well. Standard Bank has from Africa has also been open about exploring CBDCs with Hedera. That's off the top of my head,en,[],[],[],0,0,1,[],[],https://twitter.com/hbar_to_moon/status/1420425139171196929,False,,0,,,,,,,,"[{'screen_name': 'dangerfish1972', 'name': 'devin bowen', 'id': '81961462'}, {'screen_name': 'hedera', 'name': 'Hedera Hashgraph', 'id': '898917341051965441'}]",,,,
1420423951931658240,1420423951931658240,2021-07-28 18:40:34 Namibia Standard Time,2021-07-28,18:40:34,+0200,115632296,standardbankart,Standard Bank Arts,,Help us raise up to R500 000 for the artists on the Fringe of the @artsfestival. Simply write a message of support and Standard Bank will donate money for every message received. Visit Bank of Dreams here:  https://t.co/GNuC9l4uGm #BankOfDreams #ItCanBe  https://t.co/gBVnWaDJn9,en,"[{'screen_name': 'artsfestival', 'name': 'nationalartsfestival', 'id': '20868135'}]",['https://arts.standardbank.co.za/'],[],2,11,10,"['bankofdreams', 'itcanbe']",[],https://twitter.com/StandardBankArt/status/1420423951931658240,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1420420917348470787/pu/img/Chg3CU3cAbZk6htq.jpg,,,,,,,[],,,,
1420423361268756482,1420383540663832584,2021-07-28 18:38:14 Namibia Standard Time,2021-07-28,18:38:14,+0200,436095369,misspmatoli,MissP🌹,,@evolving2live Easy equities.  Standard bank online share trading.,en,[],[],[],0,1,5,[],[],https://twitter.com/MissPMatoli/status/1420423361268756482,False,,0,,,,,,,,"[{'screen_name': 'evolving2live', 'name': 'Small Steps To Freedom', 'id': '2446825608'}]",,,,
1420417485656965123,1420390994499997698,2021-07-28 18:14:53 Namibia Standard Time,2021-07-28,18:14:53,+0200,207946057,unqambothi_,Bongani,,@PhindileForbes @MrsNoma Nithi i Standard bank yenzani? 🤣🤣🤣🤦,it,[],[],[],2,0,2,[],[],https://twitter.com/unqambothi_/status/1420417485656965123,False,,0,,,,,,,,"[{'screen_name': 'PhindileForbes', 'name': 'Makhay', 'id': '83907213'}, {'screen_name': 'MrsNoma', 'name': 'Mrs Noma 🔆', 'id': '1194857104617676800'}]",,,,
1420413793037955076,1420413793037955076,2021-07-28 18:00:12 Namibia Standard Time,2021-07-28,18:00:12,+0200,168457476,twrafrica,TWR Africa,,"#ReachtheWorld for Christ| You can support TWR financially with a gift of any amount, at Standard Bank, Festival Mall Branch ( 012442) Account number 01 193 2945; or securely via our website  https://t.co/amyergIOrl  https://t.co/rIELxul4mr",en,[],['http://www.twrafrica.org'],['https://pbs.twimg.com/media/E7ZS0ItWYAcnnix.jpg'],0,0,2,['reachtheworld'],[],https://twitter.com/twrafrica/status/1420413793037955076,False,,1,https://pbs.twimg.com/media/E7ZS0ItWYAcnnix.jpg,,,,,,,[],,,,
1420413478205108226,1420413478205108226,2021-07-28 17:58:57 Namibia Standard Time,2021-07-28,17:58:57,+0200,89282799,yfm,#YFM,,Congratulations to @impakt_OhG for winning R1500! 👏  Bongani is the winner in today's battle on Who Killed the Beat on  #TheLadyOnDrive with  Standard Bank - Arts  Jazz Festival. 🎷🎺🎙   #NAF2021  https://t.co/yvVtB0uYI5,en,"[{'screen_name': 'impakt_ohg', 'name': '#beefandoxtail', 'id': '604543306'}]",[],['https://pbs.twimg.com/media/E7ZSh52WUAQEupt.jpg'],4,7,15,"['theladyondrive', 'naf2021']",[],https://twitter.com/Yfm/status/1420413478205108226,False,,1,https://pbs.twimg.com/media/E7ZSh52WUAQEupt.jpg,,,,,,,[],,,,
1420413054702039046,1420154910079918090,2021-07-28 17:57:16 Namibia Standard Time,2021-07-28,17:57:16,+0200,1363982680707235843,phantom_141_sas,𝚂𝙸𝙼𝙾𝙽 “𝙿𝙷𝙰𝙽𝚃𝙾𝙼” 𝚁𝙸𝙻𝙴𝚈 (criminal),,@Woods69196740 “Pacific standard bank”,en,[],[],[],1,0,1,[],[],https://twitter.com/PHANTOM_141_SAS/status/1420413054702039046,False,,0,,,,,,,,"[{'screen_name': 'Woods69196740', 'name': 'The stranger', 'id': '1368406124697968641'}]",,,,
1420412260837638149,1420378996005609478,2021-07-28 17:54:07 Namibia Standard Time,2021-07-28,17:54:07,+0200,1002074138058600448,sbo_21,Pilot_21,,@MozzeMkgotlis @LeGhettoSnob_ This as well! I’ve applied for a business loan at standard bank and the requirements… 🤣,en,[],[],[],1,1,1,[],[],https://twitter.com/Sbo_21/status/1420412260837638149,False,,0,,,,,,,,"[{'screen_name': 'MozzeMkgotlis', 'name': 'Mozze', 'id': '3250989921'}, {'screen_name': 'LeGhettoSnob_', 'name': 'Lerato Khaole🕊💕', 'id': '1352533194378252289'}]",,,,
1420406383489560577,1420406383489560577,2021-07-28 17:30:46 Namibia Standard Time,2021-07-28,17:30:46,+0200,131237415,bestfri3nd_,ThatoT,,My first one was the Sum1 account from standard bank.. I think my mom. Opened it for me when I was 10.. @SizweDhlomo #KhayaDrive,en,"[{'screen_name': 'sizwedhlomo', 'name': 'sizwe dhlomo', 'id': '36061357'}]",[],[],0,0,1,['khayadrive'],[],https://twitter.com/Bestfri3nd_/status/1420406383489560577,False,,0,,,,,,,,[],,,,
1420399290061557763,1420335132972617729,2021-07-28 17:02:35 Namibia Standard Time,2021-07-28,17:02:35,+0200,4510402281,the_reality_1,Reality,,@SiphoGcora @Mkay_Azania @StandardBankZA @deft_pr Standard Bank is a black owned bank. Malema. Ramaphosa and Zuma own shares in Standard Bank through their pension funds just like white people.,en,[],[],[],2,0,2,[],[],https://twitter.com/The_Reality_1/status/1420399290061557763,False,,0,,,,,,,,"[{'screen_name': 'SiphoGcora', 'name': 'Sipho Gcora', 'id': '2539732299'}, {'screen_name': 'Mkay_Azania', 'name': '⚪Beware the wedge driver⚫OR Tambo', 'id': '178043150'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'deft_pr', 'name': 'Deft PR', 'id': '910442771944759296'}]",,,,
1420399142648561666,1420399142648561666,2021-07-28 17:02:00 Namibia Standard Time,2021-07-28,17:02:00,+0200,1164048278,nkosibusa,Lungelo Dladla,,"Standard Bank Ixopo branch R2.5 million from a business transferred into four accounts with out authorization.   They failed to give answers and the hawks are nor assisting , local police stations refused to open a case.",en,[],[],[],2,0,0,[],[],https://twitter.com/nkosibusa/status/1420399142648561666,False,https://twitter.com/insightfactor/status/1420325434672177157,0,,,,,,,,[],,,,
1420398314885894147,1420398314885894147,2021-07-28 16:58:42 Namibia Standard Time,2021-07-28,16:58:42,+0200,115632296,standardbankart,Standard Bank Arts,,A special congratulations to this week’s Standard Bank Ovation Award winners! Thank you for sharing your amazing talents with us! 💙 #NAF2021 #ItCanBe #AWorldOfArts,en,[],[],[],0,2,3,"['naf2021', 'itcanbe', 'aworldofarts']",[],https://twitter.com/StandardBankArt/status/1420398314885894147,False,https://twitter.com/20868135/status/1420389591618625540,0,,,,,,,,[],,,,
1420393901370847232,1420393901370847232,2021-07-28 16:41:10 Namibia Standard Time,2021-07-28,16:41:10,+0200,89282799,yfm,#YFM,,WIN R1500 with “Who killed the beat” on The Lady on Drive with the @StandardBankArt Jazz Festival!🎷  1. Choose a jazz note here🎵:  https://t.co/Bgx3CGyCOW 2. Put your creative spin on it!🎤 3. Post a video or voice recording with the #NAF2021 &amp; tag @yfm  Standard Bank #ItCanBe  https://t.co/Z2WUUPmYdS,en,"[{'screen_name': 'standardbankart', 'name': 'standard bank arts', 'id': '115632296'}, {'screen_name': 'yfm', 'name': '#yfm', 'id': '89282799'}]",['https://bit.ly/3hLX8Wy'],['https://pbs.twimg.com/media/E7ZAuRAXEAIN_ql.png'],2,1,12,"['naf2021', 'itcanbe']",[],https://twitter.com/Yfm/status/1420393901370847232,False,,1,https://pbs.twimg.com/media/E7ZAuRAXEAIN_ql.png,,,,,,,[],,,,
1420393850569437191,1420294772841910273,2021-07-28 16:40:58 Namibia Standard Time,2021-07-28,16:40:58,+0200,1056278360060502017,mabenabusi1,Busi Margareth Mabena,,@IamSihleNdlala @Tumi91893972 @RSphiso @NkanyeziKubheka True  .even @Standard Bank never paid me this.👉  https://t.co/ve475KUaly,en,"[{'screen_name': 'standard', 'name': 'yusuke hirano @ bkk | luke', 'id': '5620812'}]",[],['https://pbs.twimg.com/media/E7ZAqqRXMAI8fnY.jpg'],1,0,2,[],[],https://twitter.com/MabenaBusi1/status/1420393850569437191,False,,1,https://pbs.twimg.com/media/E7ZAqqRXMAI8fnY.jpg,,,,,,,"[{'screen_name': 'IamSihleNdlala', 'name': 'SIHLE™', 'id': '2436555147'}, {'screen_name': 'Tumi91893972', 'name': 'Tumi', 'id': '1380044657107820548'}, {'screen_name': 'RSphiso', 'name': 'Sfiso Mahlangu', 'id': '877212275106607105'}, {'screen_name': 'NkanyeziKubheka', 'name': 'Nkanyezi', 'id': '57297727'}]",,,,
