date,cleaned_tweet,polarity,subjectivity,Sentiment,date,username,Base_tweet,hashtags,nlikes,search,mean,rolling
2021-08-18 18:01:33,standard bank nedbank grey advertising support unicef assist kzn gauteng communities,-0.025,0.05,Negative,2021-08-18 18:01:33,business_see,"Standard Bank, Nedbank and Grey Advertising support Unicef to assist KZN and Gauteng communities  https://t.co/hn17RkcW05",[],0,"StandardBankZA OR ""Standard Bank""",-0.025,-0.025
2021-08-18 18:01:30,standard bank nedbank grey advertising support unicef assist kzn gauteng communities,-0.025,0.05,Negative,2021-08-18 18:01:30,DataDotcoaza,"Standard Bank, Nedbank and Grey Advertising support Unicef to assist KZN and Gauteng communities  https://t.co/iXGubk4BAG",[],0,"StandardBankZA OR ""Standard Bank""",-0.025,-0.025
2021-08-18 18:00:34,standard bank gift card nonreloadable mastercard visa goldmine info,0.0,0.0,Neutral,2021-08-18 18:00:34,saprepaidcard,Standard Bank Gift Card is a Non-Reloadable Mastercard and Visa - This is goldmine of info #prepaidcreditcard  https://t.co/BiTyeTBPgO,['prepaidcreditcard'],0,"StandardBankZA OR ""Standard Bank""",-0.016666666666666666,-0.016666666666666666
2021-08-18 17:58:02,dear im expecting monies government owing please let know sms theyve deposited,0.0,0.0,Neutral,2021-08-18 17:58:02,iMambaZN,Dear @StandardBankZA  im expecting my monies the government is owing me. Please let me know by sms when they've deposited them.  https://t.co/C93YpjSHRZ,[],0,"StandardBankZA OR ""Standard Bank""",-0.0125,-0.0125
2021-08-18 17:56:53,worst thing happened today trans declined spoint went acc nowi wouldnt worried said use worst bank im worried using money b back,-0.6666666666666666,0.6666666666666666,Negative,2021-08-18 17:56:53,EmmsWaRakau,"The worst thing happened today @Makro_SA .Trans declined on their s.point but went through on my acc. Now,I wouldn't be worried but after what @Karabo_Mokgoko said + they use the worst bank ever @StandardBankZA .I'm very worried. If they were using @FNBSA my money would b back🤦‍♀️",[],0,"StandardBankZA OR ""Standard Bank""",-0.14333333333333334,-0.14333333333333334
2021-08-18 17:49:32,hi longer appears banking app,0.0,0.0,Neutral,2021-08-18 17:49:32,Meesha1112,@StandardBankZA Hi. It no longer appears on my Banking app,[],0,"StandardBankZA OR ""Standard Bank""",-0.11944444444444445,-0.11944444444444445
2021-08-18 17:40:05,,0.0,0.0,Neutral,2021-08-18 17:40:05,Rhulani46078929,@StandardBankZA All the above,[],0,"StandardBankZA OR ""Standard Bank""",-0.10238095238095238,-0.10238095238095238
2021-08-18 17:30:01,standard bank transferred recipient mondaygtnothing yet received end weds thanks sb really glad bank,0.2333333333333333,0.39999999999999997,Positive,2021-08-18 17:30:01,NickZThomas,STANDARD BANK R500 transferred to recipient by me  on MONDAY&gt;NOTHING yet received end WEDS!!!! Thanks SB. Really glad I bank with you!!,[],0,"StandardBankZA OR ""Standard Bank""",-0.060416666666666674,-0.060416666666666674
2021-08-18 17:20:08,capitec capitec savings plans standard bank fnb,0.0,0.0,Neutral,2021-08-18 17:20:08,Setsoto16,@MfokaMqulusi Capitec R133.16 Capitec Savings Plans R16 893.91 Standard Bank R2 661.34 Fnb R8 598.12,[],1,"StandardBankZA OR ""Standard Bank""",-0.05370370370370371,-0.05370370370370371
2021-08-18 17:19:26,dischem rewards retailer best earn points spend dischem extra dischem vouchers via goals amp gains using standard bank app,0.3333333333333333,0.13333333333333333,Positive,2021-08-18 17:19:26,neilms3,"Dis-Chem as a rewards retailer on #UCount is just about the best ever.  Not only do I earn points, which I can also spend at Dis-Chem, but I get extra Dis-Chem vouchers via Goals &amp; Gains using the Standard Bank app. #UCount, #DisChem  https://t.co/jVUGv1ZoRE","['ucount', 'ucount', 'dischem']",0,"StandardBankZA OR ""Standard Bank""",-0.015000000000000008,-0.015000000000000008
2021-08-18 17:16:43,guys serious assist answering question,-0.3333333333333333,0.6666666666666666,Negative,2021-08-18 17:16:43,Amaru24,@StandardBankZA You guys are not serious. Assist me by answering my question.,[],0,"StandardBankZA OR ""Standard Bank""",-0.043939393939393945,-0.043939393939393945
2021-08-18 17:16:09,,0.0,0.0,Neutral,2021-08-18 17:16:09,Amaru24,@StandardBankZA 😂,[],0,"StandardBankZA OR ""Standard Bank""",-0.04027777777777778,-0.04027777777777778
2021-08-18 17:14:50,will,0.0,0.0,Neutral,2021-08-18 17:14:50,_Londz,@StandardBankZA Will do,[],0,"StandardBankZA OR ""Standard Bank""",-0.037179487179487186,-0.037179487179487186
2021-08-18 17:12:07,claim taken whole month called sent emails went brunch still nothing cause race,0.2,0.4,Positive,2021-08-18 17:12:07,Khukhulela045,@StandardBankZA My  claim was not taken and it's been a whole month I called sent emails went to the brunch but still nothing Cause I of my race,[],0,"StandardBankZA OR ""Standard Bank""",-0.020238095238095243,-0.020238095238095243
2021-08-18 17:06:59,mobile banking vans available serve available vans standard bank nedbank absa,0.26666666666666666,0.26666666666666666,Positive,2021-08-18 17:06:59,Fuegoworldwide5,Mobile Banking Vans are available at #UmlaziMegaCity to serve you.   Available vans: Standard bank Nedbank Absa  https://t.co/uybuUGWTde,['umlazimegacity'],0,"StandardBankZA OR ""Standard Bank""",-0.0011111111111111146,-0.0011111111111111146
2021-08-18 17:06:16,call center agent always standard bank gauteng,-0.05,0.05,Negative,2021-08-18 17:06:16,Bhekala1,Call Center Agent Always On - Standard Bank - Gauteng  https://t.co/wtc03pjii5 #findwork #joblinks,"['findwork', 'joblinks']",0,"StandardBankZA OR ""Standard Bank""",-0.00416666666666667,-0.00416666666666667
2021-08-18 17:05:45,ill open standard bank next week thanks,-0.06,0.33999999999999997,Negative,2021-08-18 17:05:45,ntokoziie,@ProTwoolz Then I’ll also open at standard bank next week. Thanks,[],1,"StandardBankZA OR ""Standard Bank""",-0.007450980392156865,-0.007450980392156865
2021-08-18 17:03:20,competitions win money back phela charges steep dololo competitions side maybe data give away sorts instead unpaid polls alway hook boy something,0.3333333333333333,0.26666666666666666,Positive,2021-08-18 17:03:20,interlektual,@StandardBankZA @standardbankZA when are you having competitions so we can win our money back. Phela your charges are steep but dololo competitions on you side. Maybe a data give away of sorts instead of these unpaid polls you alway do. Hook your boy up with something,[],0,"StandardBankZA OR ""Standard Bank""",0.011481481481481478,0.011481481481481478
2021-08-18 17:00:57,standard bank,0.0,0.0,Neutral,2021-08-18 17:00:57,Tanta_Seseli,@MfokaMqulusi -R104 standard bank,[],0,"StandardBankZA OR ""Standard Bank""",0.010877192982456138,0.010877192982456138
2021-08-18 16:59:18,service yase yimbi didnt know close account take years still requested go back branch failed assist years ago,-0.25,0.15,Negative,2021-08-18 16:59:18,Phumy_Maleka,Service yase @StandardBankZA yimbi. 🚮  I didn't know that to close an account can take 2 years and still be requested to go back to the branch that failed to assist me 2 years ago. 👏🏽,[],0,"StandardBankZA OR ""Standard Bank""",-0.0021666666666666696,-0.0021666666666666696
2021-08-18 16:59:01,opened standard bank account last week didnt require thatalso tyme bank doesnt need one,0.0,0.03333333333333333,Neutral,2021-08-18 16:59:01,ProTwoolz,opened standard bank account last week they didn't require that..also tyme bank doesn't need one,[],2,"StandardBankZA OR ""Standard Bank""",-0.0020634920634920663,-0.0020634920634920663
2021-08-18 16:57:55,bank millions clients sure extract minimal responses surveys,0.2,0.7444444444444445,Positive,2021-08-18 16:57:55,Burgerm08177461,@StandardBankZA For a bank of millions of clients you sure extract minimal responses to your surveys,[],0,"StandardBankZA OR ""Standard Bank""",0.007121212121212119,0.007121212121212119
2021-08-18 16:56:50,lotto app working,0.0,0.0,Neutral,2021-08-18 16:56:50,Meesha1112,@StandardBankZA Lotto app not working.,[],0,"StandardBankZA OR ""Standard Bank""",0.0068115942028985485,0.0068115942028985485
2021-08-18 16:54:24,,0.0,0.0,Neutral,2021-08-18 16:54:24,nyamugigi,@StandardBankZA All of the above,[],0,"StandardBankZA OR ""Standard Bank""",0.006527777777777776,0.006527777777777776
2021-08-18 16:50:58,,0.0,0.0,Neutral,2021-08-18 16:50:58,Lyndacomps,@StandardBankZA #ItCanBe,['itcanbe'],0,"StandardBankZA OR ""Standard Bank""",0.006266666666666665,0.006266666666666665
2021-08-18 16:50:46,capitecr tyme bank standard bank,0.0,0.0,Neutral,2021-08-18 16:50:46,AyabongaLugaju,@MfokaMqulusi Capitec:R198 Tyme bank:60 Standard bank:56 😔😔😔😔,[],0,"StandardBankZA OR ""Standard Bank""",0.006025641025641024,0.006025641025641024
2021-08-18 16:47:42,please customer service email,0.0,0.0,Neutral,2021-08-18 16:47:42,Khukhulela045,@StandardBankZA My I please have customer service email,[],0,"StandardBankZA OR ""Standard Bank""",0.0058024691358024676,0.0058024691358024676
2021-08-18 16:43:03,yah neh say people stubborn im walking pnp long ass line capitecthe standard bank right next empty,0.027142857142857142,0.28714285714285714,Positive,2021-08-18 16:43:03,MsMotso_,"Yah neh, when they say some people are stubborn 😑 I'm walking to PnP and there's a long ass line at Capitec....the standard bank right next to it is empty.",[],0,"StandardBankZA OR ""Standard Bank""",0.006564625850340134,0.006564625850340134
2021-08-18 16:40:51,partnering fintechs retailers even competitors standard bank sees future,0.0,0.0625,Neutral,2021-08-18 16:40:51,business_see,"Partnering with fintechs, retailers and even competitors: How Standard Bank sees the future  https://t.co/6t0LPeVJQX",[],0,"StandardBankZA OR ""Standard Bank""",0.006338259441707716,0.006338259441707716
2021-08-18 16:40:50,partnering fintechs retailers even competitors standard bank sees future,0.0,0.0625,Neutral,2021-08-18 16:40:50,athi_ngubs,"Partnering with fintechs, retailers and even competitors: How Standard Bank sees the future  https://t.co/t5jIsr1caQ",[],0,"StandardBankZA OR ""Standard Bank""",0.006126984126984125,0.006126984126984125
2021-08-18 16:27:36,thank amp easy quick process,0.3833333333333333,0.6666666666666667,Positive,2021-08-18 16:27:36,ZikhonaPK,Thank you @BankingZA &amp; @StandardBankZA what an easy and quick process #Yourhealthmatters  https://t.co/tfPpHeSB5m,['yourhealthmatters'],3,"StandardBankZA OR ""Standard Bank""",0.018294930875576033,0.018294930875576033
2021-08-18 16:16:14,yeah sounds bad best though,0.15000000000000008,0.4833333333333333,Positive,2021-08-18 16:16:14,Lucasmakh,@NgobeniIke @FNBSA @StandardBankZA @Rbjacobs Yeah that sounds bad. All the best though,[],1,"StandardBankZA OR ""Standard Bank""",0.022410714285714284,0.022410714285714284
2021-08-18 16:09:08,think mine bad coz took month deliver bank card happened consecutive month clown representing bank comes play smart yet failed dismally answer questions next tweet will emails thread,-0.24642857142857139,0.4023809523809524,Negative,2021-08-18 16:09:08,NgobeniIke,@Lucasmakh @FNBSA @StandardBankZA I think mine is bad coz it took them a month to deliver 1 bank card and it happened in 2 consecutive month. And a clown representing that bank @Rbjacobs comes here and play smart yet he failed dismally to answer such questions.  My next tweet will be our emails on this thread,[],0,"StandardBankZA OR ""Standard Bank""",0.014264069264069264,0.014264069264069264
2021-08-18 16:06:07,call center agent always standard bank gauteng,-0.05,0.05,Negative,2021-08-18 16:06:07,Bhekala1,Call Center Agent Always On - Standard Bank - Gauteng  https://t.co/0QANDyT602 #CV #joblinks,"['cv', 'joblinks']",0,"StandardBankZA OR ""Standard Bank""",0.012373949579831933,0.012373949579831933
2021-08-18 16:06:02,investment savings account access amount emergency use savings will cater emergency matters,0.0,0.0,Neutral,2021-08-18 16:06:02,MansOpinions,@StandardBankZA Investment savings account. I would also like to access the amount for emergency use.  . I would like it to be savings that will cater for emergency matters.,[],0,"StandardBankZA OR ""Standard Bank""",0.012020408163265306,0.012020408163265306
2021-08-18 16:04:08,wait almost hours collect card,0.0,0.0,Neutral,2021-08-18 16:04:08,d3cdupreez,@StandardBankZA Having to wait for almost 2 hours just to collect a card.,[],0,"StandardBankZA OR ""Standard Bank""",0.011686507936507936,0.011686507936507936
2021-08-18 15:58:33,guys instant money standard bank need urgent,0.0,0.3333333333333333,Neutral,2021-08-18 15:58:33,MagoloAyizinku1,"Guys how to do instant money from standard Bank I need it, it's urgent",[],0,"StandardBankZA OR ""Standard Bank""",0.01137065637065637,0.01137065637065637
2021-08-18 15:55:50,standard bank mobile services want take offer qualify fori received calls thingi tired explaining standard bank needs stop harassing,-0.13333333333333333,0.2333333333333333,Negative,2021-08-18 15:55:50,_Londz,@StandardBankZA Standard bank mobile services want me to take the an offer that I ' qualify' for.i have received more than 5 calls about the same thing.i am tired of explaining. standard bank needs to stop harassing me.,[],0,"StandardBankZA OR ""Standard Bank""",0.0075626566416040104,0.0075626566416040104
2021-08-18 15:49:33,theyre useless dont package private banker now waste money cant downgrade without getting whole new set cards urgh,-0.07272727272727272,0.2859090909090909,Negative,2021-08-18 15:49:33,GuyFowle,"@InshallahAmeena @FNBSA @StandardBankZA @StandardBankZA They're useless, that's why. DON'T get a package with a private banker. Now THAT is a waste of money and you can't downgrade without getting a whole new set of cards. Urgh.",[],0,"StandardBankZA OR ""Standard Bank""",0.0055039405039405045,0.0055039405039405045
2021-08-18 15:42:32,permission chinese first going take please patient earliest,0.125,0.16666666666666666,Positive,2021-08-18 15:42:32,Chicken82635219,@InshallahAmeena @FNBSA @StandardBankZA @StandardBankZA They have to get permission from the Chinese first. 🤣 It's going to take a while - please be patient. 2022 at the earliest.,[],0,"StandardBankZA OR ""Standard Bank""",0.00849134199134199,0.00849134199134199
2021-08-18 15:42:13,standard bank mobile call center will harass,-0.05,0.05,Negative,2021-08-18 15:42:13,Gert_LeNinja,Standard Bank Mobile call center will harass you.,[],0,"StandardBankZA OR ""Standard Bank""",0.007064723893992187,0.007064723893992187
2021-08-18 15:41:29,people harrasing mehow many times tell sales agent want offers everyday ngikhuluma isingis ngiyachaza becoming toxic,0.2125,0.48750000000000004,Positive,2021-08-18 15:41:29,_Londz,@StandardBankZA Why are your people harrasing me..how many times can I tell a sales agent that I do not want your offers..😠  everyday ngikhuluma isingis ngiyachaza. You are becoming toxic.  https://t.co/neYLmeUii6,[],0,"StandardBankZA OR ""Standard Bank""",0.011956039991754278,0.011956039991754278
2021-08-18 15:40:39,wife still waiting money paid february courts said must open trust account standard bank,0.0,0.25,Neutral,2021-08-18 15:40:39,KSundawana,@MbalulaFikile @kaNtu_uNtsundu My wife is still waiting for her money to be paid since February when the courts said she must open a trust account with standard bank..,[],0,"StandardBankZA OR ""Standard Bank""",0.011677992550085572,0.011677992550085572
2021-08-18 15:37:22,library lounge tambo opened plan opening,0.0,0.0,Neutral,2021-08-18 15:37:22,dlams1234,@StandardBankZA is the library lounge at or tambo opened? If not when do you plan on opening?,[],0,"StandardBankZA OR ""Standard Bank""",0.011412583628492718,0.011412583628492718
2021-08-18 15:31:31,eeh hai life unfair said,-0.5,1.0,Negative,2021-08-18 15:31:31,phalyst,@SlwaneToYou @110_percent_ @Blcktyde @StandardBankZA Eeh Hai life is unfair they said🤣🤣,[],0,"StandardBankZA OR ""Standard Bank""",4.785954785954733e-05,4.785954785954733e-05
2021-08-18 15:31:19,eish couldve told year ago instead made go standard bank cause high interest rate,0.08,0.26999999999999996,Positive,2021-08-18 15:31:19,jason_seekoei,"Eish, could've told me this a year ago... Instead they made we go with standard bank cause of their high interest rate 😋",[],0,"StandardBankZA OR ""Standard Bank""",0.0017859495576886875,0.0017859495576886875
2021-08-18 15:24:11,standard bank gold ovation winner taking front page news ct,0.0,0.0,Neutral,2021-08-18 15:24:11,artsfestival,Standard Bank Gold Ovation winner @ChadleighGowar taking the front page news in CT! #standardbankovations @StandardBankArt 🙌🏾,['standardbankovations'],2,"StandardBankZA OR ""Standard Bank""",0.001747950630929354,0.001747950630929354
2021-08-18 15:23:28,doesnt care customers,0.0,0.0,Neutral,2021-08-18 15:23:28,Fudge1018,@StandardBankZA doesn't care about their customers 🤞🏽,[],0,"StandardBankZA OR ""Standard Bank""",0.0017115349927849923,0.0017115349927849923
2021-08-18 15:21:56,toekenning vir gowar standard bank gold ovation award winner chadleigh gowar show gone forgotten gone forgotten available august,0.2,0.2,Positive,2021-08-18 15:21:56,ChadleighGowar,"""Toekenning vir Gowar""  Standard Bank Gold Ovation Award Winner Chadleigh Gowar for his show... Gone But Not Forgotten at the @artsfestival  ""Gone But Not Forgotten is available up until 31 August 2021""  https://t.co/CkOixEbCU5  #tygerburger #gonebutnotforgotten #SouthAfrica #art  https://t.co/Qb0hX2lA3I","['tygerburger', 'gonebutnotforgotten', 'southafrica', 'art']",1,"StandardBankZA OR ""Standard Bank""",0.005758238360279177,0.005758238360279177
2021-08-18 15:07:11,call center agent always standard bank gauteng,-0.05,0.05,Negative,2021-08-18 15:07:11,Bhekala1,Call Center Agent Always On - Standard Bank - Gauteng  https://t.co/a5DU7gSgrD #joblinks #jobs,"['joblinks', 'jobs']",0,"StandardBankZA OR ""Standard Bank""",0.004643073593073593,0.004643073593073593
2021-08-18 15:03:29,standard bank,0.0,0.0,Neutral,2021-08-18 15:03:29,taghreedkaa,الموقع ⬇️   Standard Bank  https://t.co/X9fVhlZYuk,[],0,"StandardBankZA OR ""Standard Bank""",0.004552032934385876,0.004552032934385876
2021-08-18 15:00:02,sponsored join us thursday august live webcast standard bank group interim results info amp registration,0.06818181818181818,0.25,Positive,2021-08-18 15:00:02,BDliveSA,SPONSORED | Join us on Thursday August 19 from 10am for a live webcast of Standard Bank Group's interim results. More info &amp; registration here:  https://t.co/48AdX4K42m  https://t.co/OqS8XRpyH0,[],0,"StandardBankZA OR ""Standard Bank""",0.005775682650682651,0.005775682650682651
2021-08-18 14:52:11,took months dont forget send email bond cancelationmy colleague didnt acc remained open amp owes bank rkmade follow calls ampemails requested target datesi got refund forthe money continued paying bond registered,0.0,0.5,Neutral,2021-08-18 14:52:11,Shado53612812,"@110_percent_ @SlwaneToYou @Blcktyde @StandardBankZA It took 3 months  with @Standardbank don't forget to send an email for bond cancelation,my colleague didn't the Acc remained open &amp; she owes the bank R100k,made follow up calls &amp;emails, requested target dates.I got refund forthe money I continued paying while bond was registered",[],1,"StandardBankZA OR ""Standard Bank""",0.005666707506330148,0.005666707506330148
2021-08-18 14:48:27,katika swolava hiya posweni,0.0,0.0,Neutral,2021-08-18 14:48:27,hasani07leonard,@NgobeniIke @FNBSA @StandardBankZA Katika swolava hiya posweni,[],1,"StandardBankZA OR ""Standard Bank""",0.005561768478435146,0.005561768478435146
2021-08-18 14:48:21,want add savings account usingvia sell phone app will amount save gain interests,0.0,0.0,Neutral,2021-08-18 14:48:21,MansOpinions,@StandardBankZA I want to add savings account using/via my sell phone app. Will the amount I save gain interests?,[],0,"StandardBankZA OR ""Standard Bank""",0.00546064541519087,0.00546064541519087
2021-08-18 14:46:29,keeping hostage standard bank,0.0,0.0,Neutral,2021-08-18 14:46:29,Zani_M,@klaas40267353 It's keeping me hostage there by standard bank 🙆🏾‍♀️🙆🏾‍♀️😂....,[],0,"StandardBankZA OR ""Standard Bank""",0.005363133889919604,0.005363133889919604
2021-08-18 14:39:25,side ya standard bank,0.0,0.0,Neutral,2021-08-18 14:39:25,BoipeloMothibi_,@thabo_rakzy Side ya standard bank,[],0,"StandardBankZA OR ""Standard Bank""",0.005269043821675401,0.005269043821675401
2021-08-18 14:37:02,option hosi less banking challenges,-0.16666666666666666,0.06666666666666667,Negative,2021-08-18 14:37:02,ErnestMabas,@NgobeniIke @RhandzuOptimus @FNBSA @StandardBankZA @Capitec is also an option hosi with less banking challenges.,[],0,"StandardBankZA OR ""Standard Bank""",0.002304635020152262,0.002304635020152262
2021-08-18 14:32:06,sorry hear fnb best years guess assisted incompetent people point gonna inconvenience,0.05000000000000001,0.5555555555555556,Positive,2021-08-18 14:32:06,Lucasmakh,"@NgobeniIke @FNBSA @StandardBankZA Sorry to hear that, fnb has been the best  for me all these years but I guess you get to be assisted by incompetent people at some point then that's gonna inconvenience you.",[],0,"StandardBankZA OR ""Standard Bank""",0.003113031036759851,0.003113031036759851
2021-08-18 14:28:34,,0.0,0.0,Neutral,2021-08-18 14:28:34,AmandaNdzimanda,@StandardBankZA #SBFamily#PureSave,[],0,"StandardBankZA OR ""Standard Bank""",0.003061147186147187,0.003061147186147187
2021-08-18 14:18:43,hate customers,-0.8,0.9,Negative,2021-08-18 14:18:43,d3cdupreez,Why does @StandardBankZA hate its customers so?,[],0,"StandardBankZA OR ""Standard Bank""",-0.01010378965296998,-0.01010378965296998
2021-08-18 14:07:55,dont want nasty experience proves prefer im waiting queue basic service lasted mins capitec banking really become simpler efficient,-0.12499999999999999,0.33125,Negative,2021-08-18 14:07:55,Truebz,I dont want to be nasty. But my experience with @StandardBankZA proves why I prefer @CapitecBankSA. I'm waiting in a queue for a basic service that would otherwise have lasted me no more than 5mins at Capitec. Banking should really become simpler and more efficient.,[],0,"StandardBankZA OR ""Standard Bank""",-0.011956954335986593,-0.011956954335986593
2021-08-18 13:56:29,donate education support program account name gift givers foundation account number bank standard bank branch pietermaritzburg branch code,0.0,0.0,Neutral,2021-08-18 13:56:29,GiftEast,Donate to our Education Support Program:  Account Name: Gift of the Givers Foundation Account Number: 052278611 Bank: Standard Bank Branch: Pietermaritzburg Branch Code: 057525,[],0,"StandardBankZA OR ""Standard Bank""",-0.011767161410018552,-0.011767161410018552
2021-08-18 13:55:34,excuses speciality took weeks adjust account,0.0,0.0,Neutral,2021-08-18 13:55:34,RhandzuOptimus,"@NgobeniIke @FNBSA @StandardBankZA Excuses is their speciality, it took them 8 weeks to adjust  my account.",[],0,"StandardBankZA OR ""Standard Bank""",-0.011583299512987012,-0.011583299512987012
2021-08-18 13:53:22,standard bank polokwane library gardens opens doors public seamless accessfor full storyvisit,0.11249999999999999,0.1791666666666667,Positive,2021-08-18 13:53:22,Social1Tv,Standard Bank Polokwane Library Gardens opens its doors to public for seamless access.For the full story.visit:  https://t.co/Bxs0MZ97bD @StandardBankZA  https://t.co/hwBXGIMpvZ,[],0,"StandardBankZA OR ""Standard Bank""",-0.009674325674325673,-0.009674325674325673
2021-08-18 13:53:12,mean took full month deliver mere bank card next month thing happened came lousy excuse,-0.16874999999999998,0.3812499999999999,Negative,2021-08-18 13:53:12,NgobeniIke,"@RhandzuOptimus @FNBSA @StandardBankZA I mean, it took them 1 full month to deliver a mere bank card. The next month the same thing happened again until they came with some lousy excuse",[],1,"StandardBankZA OR ""Standard Bank""",-0.012084563164108617,-0.012084563164108617
2021-08-18 13:50:59,know struggle well,0.0,0.0,Neutral,2021-08-18 13:50:59,RhandzuOptimus,"@NgobeniIke @FNBSA @StandardBankZA I have been there, I know that struggle very well.  https://t.co/yV4GNuyGUs",[],1,"StandardBankZA OR ""Standard Bank""",-0.011904196549718936,-0.011904196549718936
2021-08-18 13:47:28,thanks still complicated will call maybe time will agent explain simple terms,-0.09999999999999999,0.5190476190476191,Negative,2021-08-18 13:47:28,P_Marubz,@StandardBankZA Thanks I have and its still so complicated. I will call them again. Maybe this time I will get an agent that can explain it in simple terms.,[],0,"StandardBankZA OR ""Standard Bank""",-0.013199723071046597,-0.013199723071046597
2021-08-18 13:41:33,many times,0.5,0.5,Positive,2021-08-18 13:41:33,Vhiririb,@StandardBankZA How many times should I do that ?,[],0,"StandardBankZA OR ""Standard Bank""",-0.005762045925089401,-0.005762045925089401
2021-08-18 13:38:15,thanks long conversation olivia complaints department let call day now cheers,0.07500000000000001,0.30000000000000004,Positive,2021-08-18 13:38:15,Bamburi,@StandardBankZA Thanks. I have had a long conversation with Olivia from the complaints department. Let's call it a day for now. Cheers,[],0,"StandardBankZA OR ""Standard Bank""",-0.004608302411873838,-0.004608302411873838
2021-08-18 13:35:39,standard bank united brothers cricket club press officer vusi gonya says club hope hosting first golf day will help overcome challenges facing new season beckons,0.12878787878787878,0.2626262626262626,Positive,2021-08-18 13:35:39,HeraldNMB,Standard Bank United Brothers Cricket Club press officer Vusi Gonya says the club hope the hosting of their first golf day will help them overcome some of the challenges they are facing as the new season beckons.  https://t.co/Jmgbxl8tCD,[],1,"StandardBankZA OR ""Standard Bank""",-0.0027294829583561953,-0.0027294829583561953
2021-08-18 13:35:10,thank today got new contacts amp potential business partners business summit amp contact creating new platform within standard bank bb platform please dm contact details assistance thank,0.06818181818181818,0.4772727272727273,Positive,2021-08-18 13:35:10,ZizweMabece,@StandardBankZA Thank you for today.. Got new contacts &amp; potential business partners from the Business Summit.. &amp; who can I contact for creating a new platform within Standard Bank??? a B2B platform?? Please DM contact details for further assistance. Thank you.,[],0,"StandardBankZA OR ""Standard Bank""",-0.0017446037758537735,-0.0017446037758537735
2021-08-18 13:35:04,still cant tell remain bank choice incompetent people ones think saw door opened,-0.35,0.3666666666666667,Negative,2021-08-18 13:35:04,NgobeniIke,So @FNBSA still can't tell why they should remain my bank of choice. Very incompetent people these ones. I think I saw @StandardBankZA door opened 🤔,[],32,"StandardBankZA OR ""Standard Bank""",-0.006515225641937968,-0.006515225641937968
2021-08-18 13:26:49,,0.0,0.0,Neutral,2021-08-18 13:26:49,Gavin_Dintwa,@StandardBankZA #ItCanBe  #SBFamily #StandardBank #PureSave  @StandardBankZA  https://t.co/RtgBIuYsT4,"['itcanbe', 'sbfamily', 'standardbank', 'puresave']",0,"StandardBankZA OR ""Standard Bank""",-0.0064271820521820495,-0.0064271820521820495
2021-08-18 13:19:16,standard bank will attending virtual general career fair aug will running exciting competition enter winners will announced company presentation attend presentation,0.2625,0.55,Positive,2021-08-18 13:19:16,UJCareerService,Standard Bank will be attending the Virtual General Career Fair on 19 Aug.  They will be running an exciting competition. Enter here:  https://t.co/GaUvizLO0Q  The winners will be announced at their company presentation!!  Attend their presentation here:  https://t.co/ZIlyn4uL3Y  https://t.co/oRZmVOekji,[],1,"StandardBankZA OR ""Standard Bank""",-0.002841486291486289,-0.002841486291486289
2021-08-18 13:17:04,dear early mean,-0.10625,0.49375,Negative,2021-08-18 13:17:04,Amaru24,Dear @StandardBankZA what does early 2021 mean?  https://t.co/tblhLGAwmE,[],0,"StandardBankZA OR ""Standard Bank""",-0.004202124629756206,-0.004202124629756206
2021-08-18 13:16:38,standard bank launches business banking awards worth million granting funds via,0.15,0.05,Positive,2021-08-18 13:16:38,Scumezza,Standard Bank launches Business Banking Awards worth R4.5 million in granting funds  https://t.co/14qcsA3X6P via @businesstechSA,[],0,"StandardBankZA OR ""Standard Bank""",-0.0021994996345645673,-0.0021994996345645673
2021-08-18 13:15:27,,0.0,0.0,Neutral,2021-08-18 13:15:27,Iamtiaantjie,@StandardBankZA #ItCanBe,['itcanbe'],0,"StandardBankZA OR ""Standard Bank""",-0.002171300921300919,-0.002171300921300919
2021-08-18 13:09:48,try absa apply something online theyll send branch something branch wont able help beyond go back online inbank staff hands tied two different banks,0.16666666666666666,0.4083333333333334,Positive,2021-08-18 13:09:48,dthompsonza,"@uastronomer @Bamburi @StandardBankZA Try Absa where if you apply for something Online they'll send you to the branch for something but the branch wont be able to help you beyond that and you have to go back Online. The in-bank staff are ""hands tied"", it's like two different banks.",[],1,"StandardBankZA OR ""Standard Bank""",-3.411145816208896e-05,-3.411145816208896e-05
2021-08-18 13:07:27,call center agent always standard bank gauteng,-0.05,0.05,Negative,2021-08-18 13:07:27,Bhekala1,Call Center Agent Always On - Standard Bank - Gauteng  https://t.co/10TjrYe5iS #resume #jobs,"['resume', 'jobs']",0,"StandardBankZA OR ""Standard Bank""",-0.0006586850649350629,-0.0006586850649350629
2021-08-18 13:02:46,yazi dont know continue using standard bank headache headache,0.0,0.0,Neutral,2021-08-18 13:02:46,Vuyolwetu_,Yazi I don't know why we continue using Standard Bank when it's headache after headache 😭,[],0,"StandardBankZA OR ""Standard Bank""",-0.0006505531505531485,-0.0006505531505531485
2021-08-18 13:00:47,liaise colleagues will tell guys promised resolve matter two weeks today still giving excuses thats pathetic,-1.0,1.0,Negative,2021-08-18 13:00:47,Vhiririb,"@StandardBankZA If you liaise with your colleagues will tell you, you guys promised to resolve the matter two weeks but it today still giving excuses that’s pathetic",[],0,"StandardBankZA OR ""Standard Bank""",-0.012837741526765915,-0.012837741526765915
